atomic_number,logtest,ldalabel,gnumarker,gnucolor
6,-0.077715094,6,3,9109643
6,-0.080493039,18,13,9419919
6,-0.114929302,18,13,9419919
6,-0.100120901,22,5,3100495
8,-0.072749793,1,7,16747520
6,-0.125823462,22,5,3100495
8,-0.102689033,1,7,16747520
6,-0.204010005,7,2,4620980
6,-0.071159611,19,5,32768
6,-0.107364249,19,5,32768
1,-0.068727356,10,2,4734347
1,-0.065435807,4,9,11529966
1,-0.017055194,4,9,11529966
1,-0.027329071,10,2,4734347
1,-0.031640195,40,5,16752762
1,-0.069358062,12,15,9699539
1,-0.080364615,12,15,9699539
1,-0.085869005,4,9,11529966
1,-0.089334361,4,9,11529966
1,-0.049900283,5,1,3978097
1,-0.044205486,5,1,3978097
1,-0.036733702,3,1,3329330
1,-0.028738514,3,1,3329330
1,-0.047372618,3,1,3329330
1,-0.044163959,5,1,3978097
1,-0.042008343,5,1,3978097
1,-0.11104496,2,5,10145074
1,-0.123686256,2,5,10145074
1,-0.087861226,2,5,10145074
1,-0.070204845,12,15,9699539
1,-0.083383626,12,15,9699539
8,-0.07919021,7,2,11393254
6,-0.110482751,22,5,3100495
6,-0.082321489,19,5,32768
6,-0.139098377,22,5,3100495
8,-0.102989025,7,2,11393254
6,-0.165962505,18,13,9419919
6,-0.087163829,22,5,3100495
8,-0.186078434,15,11,16758465
6,-0.177557629,22,5,3100495
6,-0.10756987,22,5,3100495
8,-0.269375249,1,7,16747520
6,-0.161237497,22,5,3100495
6,-0.096244203,19,5,32768
6,-0.239000013,18,13,9419919
6,-0.090687307,19,5,32768
6,-0.091967941,19,5,32768
6,-0.081073663,22,5,3100495
8,-0.056111747,7,2,11393254
6,-0.097076655,22,5,3100495
8,-0.064707089,7,2,11393254
6,-0.129432781,18,13,9419919
6,-0.12770087,5,1,11529966
8,-0.139683415,1,7,16747520
1,-0.039123236,44,7,16738740
1,-0.073024703,12,15,9699539
1,-0.048017867,44,7,16738740
1,-0.112692045,12,15,9699539
1,-0.140497664,12,15,9699539
1,-0.09332921,12,15,9699539
1,-0.034165619,44,7,16738740
1,-0.067667871,44,7,16738740
1,-0.109718092,6,3,9109643
1,-0.101736003,6,3,9109643
8,0.001032335,5,9,10025880
6,-0.102107712,5,1,11529966
6,-0.101807863,18,13,9419919
6,-0.151026124,22,5,3100495
8,-0.176209102,1,7,16747520
6,-0.187972076,22,5,3100495
6,-0.103079916,19,5,32768
6,-0.101722133,22,5,3100495
8,-0.075575465,7,2,11393254
6,-0.07948957,19,5,32768
6,-0.123860158,22,5,3100495
8,-0.093694334,7,2,11393254
6,-0.1392687,18,13,9419919
6,-0.077624612,22,5,3100495
8,-0.173378174,15,11,16758465
6,-0.185052609,18,13,9419919
6,-0.091171593,19,5,32768
6,-0.08774668,19,5,32768
6,-0.095770145,22,5,3100495
8,-0.029097476,7,2,11393254
6,-0.089449632,22,5,3100495
8,-0.041615085,7,2,11393254
6,-0.070556434,19,5,32768
1,-0.033499515,43,13,16758465
1,-0.081018585,6,3,9109643
1,-0.068890541,6,3,9109643
1,-0.1097761,12,15,9699539
1,-0.048569483,44,7,16738740
1,-0.073424573,12,15,9699539
1,-0.087014213,44,7,16738740
1,-0.118648308,12,15,9699539
1,-0.076028435,12,15,9699539
1,-0.033135816,44,7,16738740
1,-0.029874638,44,7,16738740
1,-0.056371845,12,15,9699539
8,-0.059853872,8,5,6266528
6,-0.071891581,23,3,6737322
8,-0.211271341,18,15,16738740
6,-0.047731363,18,13,9419919
6,-0.069940615,19,5,32768
6,-0.010570081,22,5,3100495
8,-0.140248094,15,11,16758465
6,-0.106893232,22,5,3100495
8,-0.01482045,1,7,16747520
6,-0.108989096,7,2,4620980
6,-0.005296218,22,5,3100495
8,0.048272586,7,2,11393254
6,-0.055166752,22,5,3100495
8,-0.011354309,1,7,16747520
6,-0.216212451,7,2,4620980
6,-0.050755873,19,5,32768
1,-0.015206791,46,1,14381203
1,-0.135351121,12,15,9699539
1,-0.036055447,2,5,10145074
1,-0.008945138,2,5,10145074
1,0.010544009,2,5,10145074
1,-0.057993348,44,7,16738740
1,-0.041088135,2,5,10145074
1,-0.044765098,2,5,10145074
1,-0.061553857,2,5,10145074
1,-0.098388153,12,15,9699539
6,-0.040959448,3,1,3329330
6,-0.036805206,18,13,9419919
6,-0.045883289,3,1,3329330
6,-0.064227149,19,5,32768
6,-0.040775153,5,1,11529966
8,-0.027360017,1,7,16747520
6,-0.133603423,5,1,11529966
6,-0.076926201,18,13,9419919
6,-0.117986724,22,5,3100495
8,-0.162584031,1,7,16747520
6,-0.166849279,22,5,3100495
6,-0.078637459,19,5,32768
6,-0.10244591,22,5,3100495
8,-0.071678153,7,2,11393254
6,-0.056700384,19,5,32768
6,-0.1115363,22,5,3100495
8,-0.07373041,7,2,11393254
6,-0.138163856,18,13,9419919
6,-0.050120026,22,5,3100495
8,-0.116550405,15,11,16758465
6,-0.172931003,18,13,9419919
6,-0.077551687,19,5,32768
6,-0.09943143,19,5,32768
6,-0.093786725,22,5,3100495
8,-0.042707032,7,2,11393254
6,-0.08585589,22,5,3100495
8,-0.055324554,7,2,11393254
6,-0.060295701,19,5,32768
1,-0.034916956,1,7,10025880
1,-0.040944571,1,7,10025880
1,-0.047954533,1,7,10025880
1,-0.021773174,1,7,10025880
1,-0.049495121,1,7,10025880
1,-0.035019639,1,7,10025880
1,-0.03512303,12,15,9699539
1,-0.018367562,6,3,9109643
1,-0.052262417,6,3,9109643
1,-0.087175129,6,3,9109643
1,-0.025598991,6,3,9109643
1,-0.10627722,12,15,9699539
1,-0.034147073,44,7,16738740
1,-0.061590894,12,15,9699539
1,-0.058726691,44,7,16738740
1,-0.100005927,12,15,9699539
1,-0.065551413,12,15,9699539
1,-0.032016586,44,7,16738740
1,-0.040153304,44,7,16738740
1,-0.065732733,12,15,9699539
8,-0.074482036,7,2,11393254
6,-0.104576825,22,5,3100495
6,-0.078365349,19,5,32768
6,-0.108400062,22,5,3100495
8,-0.092402521,7,2,11393254
6,-0.126453293,18,13,9419919
6,-0.069575239,22,5,3100495
8,-0.099538057,15,11,16758465
6,-0.073470749,18,13,9419919
6,-0.105072646,22,5,3100495
8,-0.143640895,1,7,16747520
6,-0.140020193,22,5,3100495
6,-0.092817013,19,5,32768
6,-0.143198437,18,13,9419919
6,-0.03756006,19,5,32768
6,-0.070697123,22,5,3100495
8,-0.050656889,7,2,11393254
6,-0.059404747,22,5,3100495
8,-0.067965429,1,7,16747520
6,-0.043844855,10,2,6591981
8,-0.029661591,1,7,16747520
6,-0.022763387,9,11,35723
6,-0.038802969,5,1,11529966
8,0.104894699,5,9,10025880
6,-0.032676362,9,11,35723
8,0.048225271,4,15,3978097
6,-0.010877645,9,11,35723
8,0.055095934,4,15,3978097
6,-0.021262745,9,11,35723
8,0.031158157,4,15,3978097
6,-0.051810685,19,5,32768
6,-0.095668099,19,5,32768
6,-0.093289705,5,1,11529966
8,-0.013402113,5,9,10025880
1,-0.035955764,44,7,16738740
1,-0.076498818,12,15,9699539
1,-0.104593901,44,7,16738740
1,-0.107768701,12,15,9699539
1,-0.061633766,12,15,9699539
1,-0.047553821,44,7,16738740
1,-0.012958935,11,3,1644912
1,-0.023722108,10,2,4734347
1,-0.029501846,6,3,9109643
1,-0.036378425,6,3,9109643
1,-0.020878754,43,13,16758465
1,0.021917538,10,2,4734347
1,-0.020290623,40,5,16752762
1,-0.010230434,10,2,4734347
1,-0.026982508,40,5,16752762
1,-0.01192804,10,2,4734347
1,-0.021997003,40,5,16752762
1,-0.093287935,12,15,9699539
1,-0.121379648,12,15,9699539
1,-0.033526402,6,3,9109643
1,-0.043257265,6,3,9109643
1,-0.043572386,43,13,16758465
8,-0.049619026,7,2,11393254
6,-0.097624087,22,5,3100495
6,-0.175085802,18,13,9419919
6,-0.108761044,18,13,9419919
6,-0.089724623,19,5,32768
6,-0.097569269,19,5,32768
6,-0.061603669,19,5,32768
6,-0.053885035,2,5,10145074
6,-0.015586031,9,11,35723
8,-0.01532787,1,7,16747520
6,-0.035248269,9,11,35723
6,-0.030267723,2,5,10145074
6,-0.012673492,9,11,35723
8,0.053712294,4,15,3978097
6,-0.035877304,2,5,10145074
6,-0.012697416,2,5,10145074
6,-0.031068942,9,11,35723
8,-0.067239813,1,7,16747520
6,-0.065842358,23,3,6737322
8,-0.147642646,18,15,16738740
6,-0.057077993,2,5,10145074
6,-0.072213123,19,5,32768
6,-0.129369551,28,7,16738740
7,-0.045554034,12,7,15787660
6,-0.06030767,26,1,16766720
8,-0.05728587,17,3,16716947
6,-0.139077392,19,5,32768
6,-0.129511765,19,5,32768
6,-0.108997801,19,5,32768
6,-0.160600249,19,5,32768
6,-0.063617911,2,5,10145074
6,-0.033763763,3,1,3329330
1,-0.039011029,44,7,16738740
1,-0.064899427,12,15,9699539
1,-0.057412694,12,15,9699539
1,-0.049537036,12,15,9699539
1,-0.074328325,4,9,11529966
1,-0.027369008,4,9,11529966
1,-0.01604458,10,2,4734347
1,-0.010043451,10,2,4734347
1,-0.027334052,4,9,11529966
1,-0.036094185,4,9,11529966
1,-0.017263565,10,2,4734347
1,-0.02325706,40,5,16752762
1,-0.01157724,4,9,11529966
1,-0.001919428,4,9,11529966
1,-0.011558375,4,9,11529966
1,-0.014351469,4,9,11529966
1,-0.035329636,10,2,4734347
1,-0.045702419,4,9,11529966
1,-0.07776459,4,9,11529966
1,-0.071563962,12,15,9699539
1,-0.091154651,14,5,41690
1,-0.052932526,32,13,16753920
1,-0.062678487,12,15,9699539
1,-0.130539561,12,15,9699539
1,-0.104820729,12,15,9699539
1,-0.038770428,12,15,9699539
1,-0.092647754,4,9,11529966
1,-0.041142592,4,9,11529966
1,-0.063523291,1,7,10025880
1,-0.054066677,1,7,10025880
1,-0.014615413,1,7,10025880
8,-0.062830022,8,5,6266528
6,-0.042247884,23,3,6737322
8,-0.067627454,18,15,16738740
6,0.074425985,0,13,2263842
6,-0.09016548,18,13,9419919
6,-0.060172031,19,5,32768
6,-0.050349276,1,7,10025880
6,-0.029448896,2,5,10145074
6,-0.017832729,0,13,2263842
6,-0.039377046,21,13,2003199
8,-0.090243783,16,1,16770273
6,-0.016222426,1,7,10025880
6,-0.053849909,2,5,10145074
6,-0.038401141,2,5,10145074
6,-0.081937271,1,7,10025880
6,-0.051327358,3,1,3329330
6,-0.056509709,1,7,10025880
6,-0.053421254,2,5,10145074
6,-0.07029484,0,13,2263842
6,-0.057225791,5,1,11529966
8,-0.067871442,1,7,16747520
6,-0.06456143,45,7,13789470
8,-0.045563375,1,7,16747520
6,-0.015189841,10,2,6591981
8,0.001140349,1,7,16747520
6,-0.024048218,9,11,35723
6,-0.012745232,9,11,35723
8,-0.043214303,1,7,16747520
6,-0.030197028,23,3,6737322
8,-0.055197086,18,15,16738740
6,-0.040199892,3,1,3329330
6,-0.028634552,9,11,35723
8,0.009304007,1,7,16747520
6,-0.004428692,9,11,35723
8,-0.022415998,4,15,3978097
6,-0.045595602,1,7,10025880
6,-0.051202106,3,1,3329330
6,-0.041434509,3,1,3329330
1,-0.023646779,46,1,14381203
1,0.006145171,12,15,9699539
1,-0.076013595,8,7,3100495
1,-0.050257208,4,9,11529966
1,-0.043003248,4,9,11529966
1,-0.094254663,13,11,8421376
1,-0.019581986,8,7,3100495
1,-0.054401092,4,9,11529966
1,-0.020746426,4,9,11529966
1,-0.039407286,4,9,11529966
1,-0.024485812,4,9,11529966
1,-0.050880538,8,7,3100495
1,-0.042197019,1,7,10025880
1,-0.045953699,1,7,10025880
1,-0.034662276,1,7,10025880
1,-0.06315802,8,7,3100495
1,-0.047590571,4,9,11529966
1,-0.025406467,4,9,11529966
1,-0.018765474,6,3,9109643
1,-0.005673748,6,3,9109643
1,0.007630806,11,3,1644912
1,-0.032508847,10,2,4734347
1,-0.021723503,10,2,4734347
1,0.021963563,1,7,10025880
1,-0.012072864,1,7,10025880
1,0.005724693,1,7,10025880
1,-0.042468007,10,2,4734347
1,-0.026048756,10,2,4734347
1,-0.024410544,40,5,16752762
1,-0.051541643,8,7,3100495
1,-0.045628572,1,7,10025880
1,-0.047194485,1,7,10025880
1,-0.065971442,1,7,10025880
1,-0.083032846,1,7,10025880
1,-0.032707876,1,7,10025880
1,-0.031350884,1,7,10025880
8,-0.019768485,7,2,11393254
6,-0.108595057,22,5,3100495
6,-0.150993427,18,13,9419919
6,-0.120126377,22,5,3100495
8,-0.06840825,1,7,16747520
6,-0.10160326,7,2,4620980
6,-0.062619334,19,5,32768
6,-0.125817079,18,13,9419919
6,-0.107022327,22,5,3100495
8,-0.167224703,1,7,16747520
6,-0.079324286,23,3,6737322
8,-0.130429952,18,15,16738740
6,-0.131024887,18,13,9419919
6,-0.10961822,19,5,32768
6,-0.135530669,18,13,9419919
6,-0.07260691,19,5,32768
6,-0.06107696,49,5,16774638
6,-0.071566094,19,5,32768
6,-0.10337909,22,5,3100495
8,-0.087937873,1,7,16747520
6,-0.135440912,7,2,4620980
6,-0.201852223,18,13,9419919
6,-0.2155244,18,13,9419919
6,-0.058240903,18,13,9419919
6,-0.067333788,19,5,32768
6,-0.040895897,19,5,32768
6,-0.005753985,9,11,35723
8,-0.00915526,1,7,16747520
6,-0.018597443,9,11,35723
6,-0.021378762,3,1,3329330
6,-0.033265603,9,11,35723
8,0.018260288,4,15,3978097
6,-0.01402825,11,3,1644912
7,-0.008627357,15,11,16758465
6,-0.036856356,26,1,16766720
8,-0.076618375,17,3,16716947
6,-0.043997335,3,1,3329330
6,-0.030808096,8,7,8388736
6,-0.021559419,9,11,35723
8,0.020335235,4,15,3978097
1,-0.030454011,44,7,16738740
1,-0.040640097,2,5,10145074
1,-0.0289542,2,5,10145074
1,-0.026812146,2,5,10145074
1,-0.055284083,12,15,9699539
1,-0.062206377,12,15,9699539
1,-0.055842924,12,15,9699539
1,-0.075748659,56,7,7048739
1,-0.045107211,56,7,7048739
1,-0.038134078,12,15,9699539
1,-0.049048918,2,5,10145074
1,-0.044495034,2,5,10145074
1,-0.0423964,2,5,10145074
1,-0.006915987,12,15,9699539
1,-0.066548028,12,15,9699539
1,0.014339936,10,2,4734347
1,-0.000230426,10,2,4734347
1,-0.033466756,1,7,10025880
1,-0.029655365,1,7,10025880
1,-0.027376926,1,7,10025880
1,0.002359735,10,2,4734347
1,-0.018337198,40,5,16752762
1,0.037714119,9,11,35723
1,-0.019880131,1,7,10025880
1,0.011604965,1,7,10025880
1,-0.014982587,1,7,10025880
1,-0.040108684,3,1,3329330
1,-0.030508691,3,1,3329330
1,-0.02923211,3,1,3329330
1,0.006065695,10,2,4734347
1,-0.02682848,40,5,16752762
8,-0.028322742,7,2,11393254
6,-0.08349391,22,5,3100495
6,-0.134794193,18,13,9419919
6,-0.10792727,22,5,3100495
8,-0.051439766,1,7,16747520
6,-0.111101917,7,2,4620980
6,-0.05102902,19,5,32768
6,-0.139275353,18,13,9419919
6,-0.073965858,22,5,3100495
8,-0.171755179,1,7,16747520
6,-0.063411854,23,3,6737322
8,-0.099743892,18,15,16738740
6,-0.114968732,18,13,9419919
6,-0.105101369,19,5,32768
6,-0.135987292,18,13,9419919
6,-0.07920651,19,5,32768
6,-0.070546029,49,5,16774638
6,-0.076388249,19,5,32768
6,-0.093567681,22,5,3100495
8,-0.075234722,1,7,16747520
6,-0.132828621,7,2,4620980
6,-0.153037606,18,13,9419919
6,-0.203771991,18,13,9419919
6,-0.057257391,18,13,9419919
6,-0.045905316,19,5,32768
6,-0.069812989,19,5,32768
6,-0.036703065,9,11,35723
8,-0.038157553,1,7,16747520
6,-0.001327514,9,11,35723
6,-0.02668866,3,1,3329330
6,-0.026275291,9,11,35723
8,-0.020967483,1,7,16747520
6,-0.028405781,23,3,6737322
8,-0.047636649,18,15,16738740
6,-0.052368372,3,1,3329330
6,-0.009478371,11,3,1644912
7,0.006658104,12,7,15787660
6,-0.017832793,26,1,16766720
8,-0.02700487,17,3,16716947
6,-0.043554705,3,1,3329330
6,-0.017273093,9,11,35723
8,-0.006713109,4,15,3978097
1,-0.029120845,44,7,16738740
1,-0.038944029,2,5,10145074
1,-0.030222169,2,5,10145074
1,-0.012614967,2,5,10145074
1,-0.051571471,12,15,9699539
1,-0.072618509,12,15,9699539
1,-0.038751231,12,15,9699539
1,-0.062379289,56,7,7048739
1,-0.046660145,56,7,7048739
1,-0.039770781,12,15,9699539
1,-0.045465825,2,5,10145074
1,-0.073676453,2,5,10145074
1,-0.057141046,2,5,10145074
1,-0.042413248,12,15,9699539
1,-0.057054651,12,15,9699539
1,0.020397612,10,2,4734347
1,0.01222961,10,2,4734347
1,-0.028531805,1,7,10025880
1,-0.030565496,1,7,10025880
1,-0.033770679,1,7,10025880
1,0.033416176,10,2,4734347
1,-0.004761799,1,7,10025880
1,0.012325174,1,7,10025880
1,-0.015571025,1,7,10025880
1,-0.017832978,9,11,35723
1,-0.018070392,32,13,16753920
1,-0.024778754,1,7,10025880
1,-0.002744142,1,7,10025880
1,-0.018858313,1,7,10025880
1,-0.006383224,10,2,4734347
1,-0.023763016,40,5,16752762
8,0.106379467,5,9,10025880
6,-0.070903322,5,1,11529966
6,0.006325006,9,11,35723
8,-0.034207029,1,7,16747520
6,-0.113496841,30,15,14329120
8,-0.08751677,20,5,14524637
7,-0.053092642,12,7,15787660
6,0.008080255,11,3,1644912
6,-0.109857293,18,13,9419919
6,-0.067661482,19,5,32768
6,-0.093726925,19,5,32768
6,-0.121646754,22,5,3100495
8,-0.109639783,1,7,16747520
6,-0.114080154,7,2,4620980
6,-0.086155237,19,5,32768
6,-0.107185763,19,5,32768
1,-0.029888628,43,13,16758465
1,-0.02516564,6,3,9109643
1,0.01524803,6,3,9109643
1,-0.044902107,10,2,4734347
1,-0.031393975,32,13,16753920
1,-0.056053417,9,11,35723
1,-0.115466214,12,15,9699539
1,-0.067892742,12,15,9699539
1,-0.086855085,2,5,10145074
1,0.050621963,2,5,10145074
1,-0.038854989,2,5,10145074
1,-0.082477556,12,15,9699539
1,-0.086612441,12,15,9699539
8,0.10304797,4,15,3978097
6,-0.031337499,9,11,35723
6,-0.134172106,19,5,32768
6,-0.159215313,19,5,32768
6,-0.167199057,19,5,32768
6,-0.149922656,19,5,32768
6,-0.042980905,3,1,3329330
6,0.054165694,9,11,35723
8,0.011617304,1,7,16747520
6,-0.046047098,23,3,6737322
8,-0.090199233,18,15,16738740
6,-0.080915348,2,5,10145074
6,-0.074272635,2,5,10145074
1,0.016756186,40,5,16752762
1,-0.038617359,10,2,4734347
1,-0.095947351,12,15,9699539
1,-0.090222667,12,15,9699539
1,-0.119085228,12,15,9699539
1,-0.101757394,12,15,9699539
1,-0.059787338,1,7,10025880
1,-0.056345613,1,7,10025880
1,-0.038884278,1,7,10025880
1,-0.032643293,10,2,4734347
1,-0.046543809,4,9,11529966
1,-0.004617942,4,9,11529966
1,-0.041612774,4,9,11529966
1,-0.017894007,4,9,11529966
8,0.131086601,4,15,3978097
6,0.00546379,9,11,35723
6,-0.136177802,19,5,32768
6,-0.124704921,19,5,32768
6,-0.195287331,19,5,32768
6,-0.145968229,19,5,32768
6,-0.044818063,3,1,3329330
6,0.069782091,9,11,35723
8,-0.027969745,1,7,16747520
6,-0.054860451,23,3,6737322
8,-0.079133393,18,15,16738740
6,-0.089024807,2,5,10145074
6,-0.096368268,2,5,10145074
1,-0.032496909,40,5,16752762
1,-0.040934878,10,2,4734347
1,-0.074207055,12,15,9699539
1,-0.107288096,12,15,9699539
1,-0.122048584,12,15,9699539
1,-0.099363921,12,15,9699539
1,-0.054449585,1,7,10025880
1,-0.073517784,1,7,10025880
1,-0.023560098,1,7,10025880
1,-0.028830449,10,2,4734347
1,-0.047722894,4,9,11529966
1,-0.057638009,4,9,11529966
1,-0.055703932,4,9,11529966
1,-0.052482761,4,9,11529966
8,-0.039012076,3,1,6737322
6,-0.023019366,12,15,8900331
6,-0.09361348,18,13,9419919
6,-0.107220979,33,1,8087790
7,-0.032207116,12,7,15787660
6,-0.054716087,43,11,16772045
7,-0.071191376,15,11,16758465
6,-0.031577316,26,1,16766720
8,-0.100271021,17,3,16716947
6,-0.070140772,33,1,8087790
6,-0.072066355,19,5,32768
6,-0.147654664,18,13,9419919
6,-0.061381222,33,1,8087790
7,-0.088686832,12,7,15787660
6,-0.142367556,33,1,8087790
6,-0.074061516,19,5,32768
6,-0.096774887,19,5,32768
6,-0.100214998,19,5,32768
6,-0.082598137,19,5,32768
6,-0.186934926,18,13,9419919
6,-0.060665883,0,13,2263842
6,-0.072957546,19,5,32768
6,-0.080135553,28,7,16738740
7,-0.086381697,15,11,16758465
6,-0.027278654,26,1,16766720
8,-0.068666332,17,3,16716947
6,-0.042591903,11,3,1644912
6,-0.03323349,2,5,10145074
6,-0.053589361,3,1,3329330
6,-0.011729845,3,1,3329330
6,-0.114111798,18,13,9419919
6,-0.115800708,19,5,32768
6,-0.113999677,19,5,32768
6,-0.106440054,19,5,32768
6,-0.089602358,2,5,10145074
6,-0.089823293,19,5,32768
6,-0.058376413,18,13,9419919
6,-0.030902657,3,1,3329330
6,-0.031114807,3,1,3329330
1,-0.0267708,39,13,16767673
1,-0.031657587,32,13,16753920
1,-0.046507625,54,11,10506797
1,-0.167061346,12,15,9699539
1,-0.034188014,32,13,16753920
1,-0.066020411,12,15,9699539
1,-0.062130198,12,15,9699539
1,-0.064285145,12,15,9699539
1,-0.096838121,12,15,9699539
1,-0.024325225,12,15,9699539
1,-0.011733226,14,5,41690
1,-0.030462935,9,11,35723
1,-0.033770679,4,9,11529966
1,-0.03612846,4,9,11529966
1,-0.046494523,1,7,10025880
1,-0.076628483,1,7,10025880
1,-0.044344377,1,7,10025880
1,-0.027443453,1,7,10025880
1,-0.033656528,1,7,10025880
1,-0.028203489,1,7,10025880
1,-0.064136106,12,15,9699539
1,-0.080716533,12,15,9699539
1,-0.073460904,12,15,9699539
1,-0.073126718,4,9,11529966
1,-0.04717018,4,9,11529966
1,-0.044207541,12,15,9699539
1,-0.033640388,1,7,10025880
1,-0.037768998,1,7,10025880
1,-0.056918591,1,7,10025880
1,-0.050115379,1,7,10025880
1,0.010599301,1,7,10025880
1,-0.029617439,1,7,10025880
8,-0.051003859,3,1,6737322
6,-0.006540004,12,15,8900331
6,-0.126123316,18,13,9419919
6,-0.09612745,19,5,32768
6,-0.095976273,19,5,32768
6,-0.088713772,19,5,32768
6,-0.084534739,19,5,32768
6,-0.109269053,33,1,8087790
7,-0.040851258,12,7,15787660
6,-0.069808794,43,11,16772045
7,-0.071880503,15,11,16758465
6,-0.030209576,26,1,16766720
8,-0.101469421,17,3,16716947
6,-0.078857761,33,1,8087790
6,-0.084791259,19,5,32768
6,-0.144620501,18,13,9419919
6,-0.055687046,33,1,8087790
7,-0.102402858,12,7,15787660
6,-0.142347967,33,1,8087790
6,-0.08187352,19,5,32768
6,-0.091912071,19,5,32768
6,-0.112787512,19,5,32768
6,-0.086572901,19,5,32768
6,-0.178558775,18,13,9419919
6,-0.056090735,0,13,2263842
6,-0.0913054,19,5,32768
6,-0.07737083,28,7,16738740
7,-0.112083389,15,11,16758465
6,-0.027712084,26,1,16766720
8,-0.077531619,17,3,16716947
6,-0.03698263,11,3,1644912
6,-0.047081608,2,5,10145074
6,-0.065538802,3,1,3329330
6,3.31537E-05,3,1,3329330
1,-0.033770679,39,13,16767673
1,-0.0716208,12,15,9699539
1,-0.068210717,12,15,9699539
1,-0.068141588,12,15,9699539
1,-0.069237797,12,15,9699539
1,-0.058347882,32,13,16753920
1,-0.03335407,54,11,10506797
1,-0.17019568,12,15,9699539
1,-0.042397533,32,13,16753920
1,-0.061291103,12,15,9699539
1,-0.069403239,12,15,9699539
1,-0.065739895,12,15,9699539
1,-0.089861973,12,15,9699539
1,-0.03519153,12,15,9699539
1,-0.038250473,14,5,41690
1,-0.039346635,9,11,35723
1,-0.039798897,4,9,11529966
1,-0.033878142,4,9,11529966
1,-0.049220197,1,7,10025880
1,-0.04319161,1,7,10025880
1,-0.040038577,1,7,10025880
1,-0.025789746,1,7,10025880
1,-0.036839046,1,7,10025880
1,-0.033495014,1,7,10025880
6,-0.050512575,19,5,32768
6,0.004053347,18,13,9419919
6,-0.052589299,3,1,3329330
6,-0.038597751,2,5,10145074
6,-0.032449012,2,5,10145074
6,-0.063232834,0,13,2263842
6,-0.072901097,5,1,11529966
8,-0.097703058,1,7,16747520
6,-0.062297403,23,3,6737322
8,-0.077797189,18,15,16738740
6,-0.059572769,19,5,32768
6,-0.050953704,18,13,9419919
6,-0.043099807,3,1,3329330
6,-0.036982841,2,5,10145074
6,-0.066156292,5,1,11529966
8,-0.042621605,1,7,16747520
6,-0.034900957,9,11,35723
6,-0.030967827,19,5,32768
6,-0.048888482,19,5,32768
6,-0.060865802,19,5,32768
6,-0.059157786,19,5,32768
6,-0.078011785,23,3,6737322
8,-0.062707861,18,15,16738740
8,-0.095976069,1,7,16747520
6,-0.037496638,9,11,35723
6,-0.047156136,2,5,10145074
6,-0.037257913,9,11,35723
8,-0.008885742,1,7,16747520
6,-0.034498401,9,11,35723
6,-0.023947602,12,15,8900331
8,-0.043793499,1,7,16747520
6,-0.131928458,5,1,11529966
6,-0.039078546,0,13,2263842
6,-0.047474053,3,1,3329330
6,-0.029559171,9,11,35723
8,-0.056551204,1,7,16747520
6,-0.043413547,23,3,6737322
8,-0.059768541,18,15,16738740
6,-0.050961919,3,1,3329330
6,-0.035540751,3,1,3329330
1,-0.031508668,12,15,9699539
1,-0.032963337,1,7,10025880
1,-0.018969383,1,7,10025880
1,-0.037210648,1,7,10025880
1,-0.027735598,4,9,11529966
1,-0.048997345,4,9,11529966
1,-0.027716312,4,9,11529966
1,-0.017004492,4,9,11529966
1,-0.075594069,6,3,9109643
1,-0.021981026,6,3,9109643
1,-0.036488488,12,15,9699539
1,-0.050159146,1,7,10025880
1,-0.043161162,1,7,10025880
1,-0.037166721,1,7,10025880
1,-0.05085484,4,9,11529966
1,-0.04076463,4,9,11529966
1,-0.056053435,6,3,9109643
1,-0.023252575,6,3,9109643
1,-0.011688399,10,2,4734347
1,-0.035351642,12,15,9699539
1,-0.032894278,12,15,9699539
1,-0.029278935,12,15,9699539
1,-0.059452317,12,15,9699539
1,-0.026577209,10,2,4734347
1,-0.055844028,4,9,11529966
1,-0.064737951,4,9,11529966
1,-0.099328337,10,2,4734347
1,-0.017694098,10,2,4734347
1,-0.037818934,6,3,9109643
1,-0.003087218,6,3,9109643
