Target,
5,43144
3,43145
5,43146
5,43147
5,43148
4,43149
1,43149
4,43150
1,43150
4,43151
1,43151
1,43152
1,43153
1,43154
1,43155
3,43156
3,43157
3,43158
3,43159
5,43160
3,43161
3,43162
5,43163
5,43164
5,43165
5,43166
4,43167
1,43167
4,43168
1,43168
4,43169
1,43169
4,43170
1,43170
1,43171
1,43172
1,43173
1,43173
1,43174
3,43175
3,43176
3,43177
1,43177
3,43178
3,43179
3,43180
3,43181
1,43181
5,43182
5,43183
1,43183
5,43184
4,43185
1,43185
4,43186
1,43186
4,43187
1,43187
1,43187
4,43188
1,43188
1,43189
1,43190
1,43191
3,43192
3,43193
3,43194
5,43195
5,43196
3,43197
5,43198
5,43199
5,43200
4,43201
1,43201
4,43202
1,43202
4,43203
1,43203
1,43204
3,43205
3,43206
5,43207
4,43208
1,43208
1,43209
1,43210
3,43211
3,43212
3,43213
3,43214
3,43215
5,43216
5,43217
4,43218
1,43218
4,43219
1,43219
1,43220
1,43221
1,43222
1,43223
1,43223
1,43224
1,43225
1,43226
1,43226
3,43227
5,43228
4,43229
1,43229
3,43230
3,43231
5,43232
4,43233
1,43233
3,43234
3,43235
1,43235
5,43236
4,43237
1,43237
3,43238
5,43239
1,43239
4,43240
1,43240
1,43240
5,43241
4,43242
1,43242
5,43243
4,43244
1,43244
5,43245
4,43246
1,43246
4,43247
1,43247
4,43248
1,43248
1,43248
1,43249
1,43250
1,43250
1,43251
3,43252
5,43253
3,43254
1,43254
3,43255
3,43256
5,43257
5,43258
1,43258
5,43259
4,43260
1,43260
4,43261
1,43261
1,43261
4,43262
1,43262
1,43263
1,43264
1,43265
1,43266
1,43266
3,43267
3,43268
3,43269
1,43269
5,43270
5,43271
5,43272
1,43272
4,43273
1,43273
4,43274
1,43274
4,43275
1,43275
1,43275
1,43276
1,43277
1,43278
1,43278
1,43279
1,43280
1,43280
1,43281
1,43282
1,43282
3,43283
3,43284
1,43284
3,43285
1,43285
3,43286
1,43286
3,43287
5,43288
5,43289
1,43289
5,43290
1,43290
5,43291
5,43292
1,43292
4,43293
1,43293
4,43294
1,43294
1,43294
4,43295
1,43295
4,43296
1,43296
1,43296
4,43297
1,43297
4,43298
1,43298
1,43298
1,43299
1,43299
1,43300
1,43301
1,43302
1,43302
1,43303
1,43303
1,43303
3,43304
3,43305
3,43306
1,43306
3,43307
1,43307
1,43307
3,43308
5,43309
5,43310
1,43310
5,43311
1,43311
1,43311
4,43312
1,43312
4,43313
1,43313
4,43314
1,43314
1,43314
4,43315
1,43315
1,43315
1,43315
1,43316
1,43317
1,43318
1,43318
1,43319
1,43320
1,43321
1,43321
5,43322
4,43323
1,43323
4,43324
1,43324
5,43325
1,43325
4,43326
1,43326
1,43326
3,43327
1,43327
3,43328
5,43329
4,43330
1,43330
3,43331
5,43332
4,43333
1,43333
3,43334
4,43335
1,43335
5,43336
4,43337
1,43337
4,43338
1,43338
1,43338
1,43339
1,43340
1,43340
1,43341
1,43342
1,43343
1,43343
3,43344
1,43344
3,43345
3,43346
1,43346
3,43347
3,43348
5,43349
1,43349
5,43350
5,43351
1,43351
4,43352
1,43352
4,43353
1,43353
1,43353
4,43354
1,43354
4,43355
1,43355
4,43356
1,43356
1,43356
1,43357
1,43358
1,43359
1,43359
1,43360
1,43361
1,43361
1,43362
1,43362
1,43363
1,43363
1,43363
3,43364
5,43365
4,43366
1,43366
3,43367
3,43368
4,43369
1,43369
3,43370
1,43370
5,43371
1,43371
4,43372
1,43372
1,43372
5,43373
4,43374
1,43374
5,43375
4,43376
1,43376
5,43377
4,43378
1,43378
5,43379
1,43379
4,43380
1,43380
1,43380
4,43381
1,43381
1,43381
4,43382
1,43382
1,43382
4,43383
1,43383
1,43383
1,43383
1,43384
1,43385
1,43386
1,43387
1,43387
3,43388
3,43389
3,43390
3,43391
1,43391
3,43392
5,43393
5,43394
4,43395
1,43395
1,43396
1,43397
1,43398
1,43399
1,43399
1,43400
1,43400
1,43401
1,43401
1,43402
1,43402
1,43402
4,43403
1,43403
3,43404
5,43405
4,43406
1,43406
3,43407
3,43408
3,43409
5,43410
4,43411
1,43411
3,43412
1,43412
5,43413
1,43413
4,43414
1,43414
1,43414
5,43415
4,43416
1,43416
5,43417
4,43418
1,43418
5,43419
1,43419
4,43420
1,43420
1,43420
4,43421
1,43421
1,43421
4,43422
1,43422
1,43422
4,43423
1,43423
1,43423
1,43423
1,43424
1,43425
1,43426
1,43426
1,43427
1,43428
1,43429
1,43429
3,43430
3,43431
5,43432
3,43433
1,43433
3,43434
5,43435
3,43436
1,43436
5,43437
1,43437
3,43438
5,43439
5,43440
1,43440
5,43441
5,43442
5,43443
1,43443
4,43444
1,43444
4,43445
1,43445
4,43446
1,43446
1,43446
4,43447
1,43447
4,43448
1,43448
4,43449
1,43449
1,43449
1,43450
1,43451
3,43452
3,43453
3,43454
3,43455
3,43456
5,43457
5,43458
4,43459
1,43459
4,43460
1,43460
1,43461
1,43462
1,43462
1,43463
1,43463
3,43464
3,43465
3,43466
5,43467
3,43468
1,43468
3,43469
1,43469
3,43470
3,43471
1,43471
5,43472
5,43473
5,43474
1,43474
5,43475
1,43475
4,43476
1,43476
4,43477
1,43477
4,43478
1,43478
4,43479
1,43479
1,43479
4,43480
1,43480
1,43480
1,43481
1,43482
1,43482
3,43483
3,43484
3,43485
1,43485
3,43486
5,43487
5,43488
1,43488
4,43489
1,43489
4,43490
1,43490
1,43490
1,43491
1,43492
1,43493
1,43493
1,43494
1,43494
3,43495
3,43496
5,43497
3,43498
3,43499
1,43499
3,43500
1,43500
5,43501
1,43501
3,43502
3,43503
1,43503
5,43504
5,43505
5,43506
1,43506
5,43507
1,43507
4,43508
1,43508
4,43509
1,43509
4,43510
1,43510
1,43510
4,43511
1,43511
1,43511
5,43512
5,43513
1,43514
3,43514
3,43515
3,43515
5,43516
5,43516
5,43517
3,43517
4,43518
1,43518
3,43518
1,43519
3,43520
5,43521
4,43522
1,43522
1,43523
1,43524
3,43525
3,43526
5,43527
3,43528
3,43529
5,43530
5,43531
4,43532
1,43532
4,43533
1,43533
1,43534
3,43535
5,43536
4,43537
1,43537
1,43538
1,43539
1,43540
1,43541
1,43541
3,43542
5,43543
3,43544
1,43544
3,43545
1,43545
3,43546
5,43547
5,43548
1,43548
4,43549
1,43549
4,43550
1,43550
4,43551
1,43551
1,43551
3,43552
1,43552
3,43553
1,43553
5,43554
1,43554
1,43555
4,43555
1,43555
3,43556
1,43556
1,43557
4,43558
1,43558
1,43559
1,43559
1,43560
3,43560
1,43560
1,43561
3,43561
1,43562
5,43562
1,43563
4,43563
1,43563
3,43564
3,43564
5,43565
3,43565
3,43566
5,43566
3,43567
4,43567
1,43567
3,43568
5,43568
3,43569
5,43569
3,43570
4,43570
1,43570
3,43571
1,43571
4,43571
3,43572
1,43572
4,43572
3,43573
1,43573
4,43573
1,43573
3,43574
3,43574
5,43575
3,43575
5,43576
5,43576
5,43577
4,43577
1,43577
4,43578
1,43578
3,43578
4,43579
1,43579
5,43579
4,43580
1,43580
4,43580
1,43580
1,43581
1,43582
3,43583
5,43584
3,43585
5,43586
3,43587
3,43588
1,43588
3,43589
1,43589
3,43590
3,43591
5,43592
5,43593
4,43594
1,43594
4,43595
1,43595
1,43596
1,43597
1,43597
1,43598
1,43598
3,43599
5,43600
4,43601
1,43601
3,43602
1,43602
4,43603
1,43603
1,43603
5,43604
4,43605
1,43605
4,43606
1,43606
1,43606
3,43607
1,43608
3,43608
3,43609
3,43609
3,43610
1,43610
3,43610
3,43611
3,43611
5,43612
3,43612
4,43613
1,43613
3,43613
1,43614
3,43615
3,43616
1,43616
5,43617
4,43618
1,43618
1,43619
1,43620
3,43621
3,43622
3,43623
3,43624
3,43625
1,43625
3,43626
1,43626
3,43627
3,43628
5,43629
5,43630
4,43631
1,43631
4,43632
1,43632
1,43633
1,43634
1,43634
1,43635
1,43636
1,43636
3,43637
3,43638
3,43639
1,43639
3,43640
1,43640
3,43641
3,43642
1,43642
3,43643
1,43643
3,43644
1,43644
3,43645
1,43645
1,43645
3,43646
3,43647
3,43648
1,43648
5,43649
5,43650
1,43650
5,43651
1,43651
4,43652
1,43652
4,43653
1,43653
1,43653
4,43654
1,43654
4,43655
1,43655
1,43655
1,43656
1,43657
1,43658
1,43658
1,43659
3,43660
3,43661
3,43662
1,43662
3,43663
3,43664
3,43665
3,43666
1,43666
3,43667
1,43667
3,43668
1,43668
3,43669
1,43669
1,43669
3,43670
3,43671
3,43672
1,43672
5,43673
5,43674
5,43675
1,43675
5,43676
4,43677
1,43677
4,43678
1,43678
4,43679
1,43679
1,43679
4,43680
1,43680
1,43681
1,43682
3,43683
3,43684
3,43685
3,43686
3,43687
1,43687
3,43688
1,43688
3,43689
3,43690
5,43691
5,43692
4,43693
1,43693
4,43694
1,43694
1,43695
3,43695
1,43695
1,43696
1,43696
1,43697
3,43697
1,43698
4,43698
1,43698
3,43699
3,43699
3,43700
3,43700
1,43700
3,43701
3,43701
3,43702
5,43702
3,43703
4,43703
1,43703
3,43704
1,43704
4,43704
1,43704
3,43705
3,43705
1,43706
1,43707
1,43708
1,43708
1,43709
1,43710
1,43710
1,43711
1,43711
1,43712
1,43712
1,43712
3,43713
3,43714
3,43715
3,43716
1,43716
3,43717
3,43718
3,43719
1,43719
3,43720
1,43720
3,43721
1,43721
3,43722
1,43722
1,43722
3,43723
5,43724
5,43725
5,43726
1,43726
5,43727
4,43728
1,43728
4,43729
1,43729
4,43730
1,43730
1,43730
4,43731
1,43731
4,43732
1,43732
1,43732
4,43733
1,43733
1,43733
4,43734
1,43734
1,43734
1,43734
1,43735
1,43736
1,43737
1,43737
3,43738
3,43739
3,43740
1,43740
3,43741
3,43742
1,43742
3,43743
1,43743
3,43744
1,43744
3,43745
1,43745
1,43745
3,43746
5,43747
5,43748
5,43749
1,43749
4,43750
1,43750
4,43751
1,43751
4,43752
1,43752
1,43752
1,43753
1,43754
3,43755
3,43756
3,43757
3,43758
3,43759
1,43759
3,43760
1,43760
3,43761
3,43762
5,43763
5,43764
4,43765
1,43765
4,43766
1,43766
1,43767
1,43768
1,43768
1,43769
1,43769
3,43770
3,43771
1,43771
3,43772
3,43773
1,43773
3,43774
5,43775
4,43776
1,43776
4,43777
1,43777
1,43777
4,43778
1,43778
1,43778
1,43779
1,43780
4,43780
1,43781
3,43781
1,43782
5,43782
1,43783
1,43783
1,43784
1,43784
4,43784
1,43785
1,43785
3,43785
3,43786
3,43786
3,43787
5,43787
3,43788
1,43788
4,43788
3,43789
3,43789
3,43790
1,43790
3,43790
3,43791
1,43791
1,43791
4,43791
5,43792
5,43792
5,43793
1,43793
4,43793
4,43794
1,43794
1,43794
4,43794
1,43795
1,43796
1,43796
3,43797
3,43798
1,43798
3,43799
3,43800
1,43800
5,43801
4,43802
1,43802
4,43803
1,43803
1,43803
1,43804
1,43805
1,43805
1,43806
1,43806
1,43807
1,43808
1,43808
1,43809
1,43809
1,43810
1,43810
1,43811
1,43811
1,43811
3,43812
3,43813
1,43813
3,43814
1,43814
3,43815
1,43815
3,43816
1,43816
1,43816
3,43817
1,43817
3,43818
1,43818
1,43818
3,43819
1,43819
3,43820
1,43820
1,43820
3,43821
1,43821
1,43821
3,43822
3,43823
3,43824
1,43824
5,43825
5,43826
1,43826
5,43827
1,43827
4,43828
1,43828
4,43829
1,43829
1,43829
4,43830
1,43830
1,43830
4,43831
1,43831
4,43832
1,43832
1,43832
4,43833
1,43833
1,43833
4,43834
1,43834
1,43834
4,43835
1,43835
1,43835
1,43835
1,43836
1,43837
1,43838
1,43839
1,43840
1,43841
1,43842
1,43842
1,43843
1,43843
5,43844
5,43845
4,43846
1,43846
4,43847
1,43847
3,43848
3,43849
5,43850
4,43851
1,43851
4,43852
1,43852
3,43853
3,43854
3,43855
1,43855
3,43856
1,43856
3,43857
3,43858
4,43859
1,43859
5,43860
4,43861
1,43861
4,43862
1,43862
4,43863
1,43863
1,43863
4,43864
1,43864
1,43864
3,43865
1,43865
5,43866
4,43867
1,43867
5,43868
4,43869
1,43869
5,43870
4,43871
1,43871
1,43872
5,43872
1,43873
4,43873
1,43873
5,43874
4,43875
1,43875
5,43876
1,43876
5,43877
5,43878
5,43879
5,43880
1,43880
5,43881
5,43882
4,43883
1,43883
5,43884
1,43885
4,43885
1,43886
4,43886
1,43887
4,43887
1,43887
1,43888
4,43888
1,43889
4,43889
1,43890
4,43890
1,43890
5,43891
3,43891
4,43892
3,43892
1,43892
3,43893
3,43893
5,43894
5,43894
3,43895
5,43895
5,43896
5,43896
3,43897
3,43897
5,43898
5,43898
3,43899
1,43899
3,43899
5,43900
1,43900
5,43900
3,43901
3,43901
5,43902
5,43902
4,43903
5,43903
1,43903
5,43904
5,43904
1,43905
1,43906
1,43907
1,43907
3,43908
3,43909
3,43910
1,43910
3,43911
3,43912
3,43913
3,43914
1,43914
3,43915
1,43915
3,43916
1,43916
3,43917
1,43917
1,43917
3,43918
3,43919
3,43920
1,43920
5,43921
5,43922
5,43923
1,43923
4,43924
1,43924
4,43925
1,43925
4,43926
1,43926
1,43926
1,43927
1,43928
3,43929
3,43930
3,43931
3,43932
3,43933
3,43934
3,43935
1,43935
3,43936
1,43936
3,43937
3,43938
5,43939
5,43940
4,43941
1,43941
4,43942
1,43942
1,43943
1,43944
1,43945
1,43945
1,43946
3,43947
5,43948
3,43949
3,43950
1,43950
3,43951
3,43952
3,43953
5,43954
3,43955
3,43956
1,43956
3,43957
1,43957
5,43958
1,43958
3,43959
1,43959
3,43960
1,43960
1,43960
3,43961
5,43962
3,43963
3,43964
1,43964
5,43965
5,43966
5,43967
5,43968
1,43968
5,43969
4,43970
1,43970
4,43971
1,43971
4,43972
1,43972
4,43973
1,43973
1,43973
4,43974
1,43974
3,43975
5,43976
1,43977
1,43978
4,43978
1,43979
3,43979
1,43980
5,43980
1,43981
1,43981
1,43982
1,43982
4,43982
3,43983
3,43983
3,43984
5,43984
3,43985
1,43985
4,43985
3,43986
3,43986
3,43987
3,43987
3,43988
1,43988
3,43988
5,43989
5,43989
5,43990
1,43990
4,43990
4,43991
1,43991
1,43991
4,43991
1,43992
1,43993
3,43994
3,43995
3,43996
3,43997
3,43998
1,43998
3,43999
5,44000
5,44001
4,44002
1,44002
4,44003
1,44003
1,44004
1,44005
1,44006
1,44006
3,44007
5,44008
3,44009
3,44010
1,44010
3,44011
1,44011
3,44012
3,44013
3,44014
1,44014
5,44015
5,44016
5,44017
1,44017
4,44018
1,44018
4,44019
1,44019
4,44020
1,44020
1,44020
1,44021
1,44022
1,44022
1,44023
3,44024
3,44025
1,44025
3,44026
3,44027
1,44027
1,44027
3,44028
5,44029
5,44030
4,44031
1,44031
4,44032
1,44032
1,44032
4,44033
1,44033
1,44034
1,44035
1,44036
1,44036
1,44037
3,44038
3,44039
3,44040
1,44040
3,44041
3,44042
3,44043
1,44043
3,44044
1,44044
3,44045
1,44045
3,44046
1,44046
1,44046
3,44047
5,44048
5,44049
1,44049
5,44050
4,44051
1,44051
4,44052
1,44052
4,44053
1,44053
1,44053
4,44054
1,44054
1,44055
1,44056
1,44057
1,44057
1,44058
3,44059
3,44060
1,44060
3,44061
1,44061
3,44062
5,44063
5,44064
1,44064
5,44065
4,44066
1,44066
4,44067
1,44067
4,44068
1,44068
1,44068
4,44069
1,44069
1,44070
1,44071
1,44072
1,44072
1,44073
3,44074
3,44075
5,44076
3,44077
1,44077
3,44078
1,44078
5,44079
1,44079
3,44080
3,44081
3,44082
1,44082
5,44083
5,44084
5,44085
1,44085
5,44086
4,44087
1,44087
4,44088
1,44088
4,44089
1,44089
4,44090
1,44090
1,44090
4,44091
1,44091
1,44092
1,44093
1,44093
1,44094
1,44095
1,44095
3,44096
3,44097
3,44098
1,44098
3,44099
3,44100
1,44100
3,44101
5,44102
5,44103
1,44103
5,44104
4,44105
1,44105
4,44106
1,44106
1,44106
4,44107
1,44107
4,44108
1,44108
1,44108
1,44109
1,44110
1,44111
1,44112
1,44112
1,44113
3,44114
5,44115
3,44116
3,44117
3,44118
1,44118
3,44119
3,44120
1,44120
3,44121
3,44122
3,44123
1,44123
5,44124
5,44125
5,44126
5,44127
1,44127
5,44128
4,44129
1,44129
4,44130
1,44130
4,44131
1,44131
4,44132
1,44132
1,44132
4,44133
1,44133
1,44134
1,44135
1,44136
1,44136
1,44137
1,44137
1,44138
3,44139
3,44140
1,44140
3,44141
1,44141
3,44142
3,44143
3,44144
1,44144
3,44145
1,44145
3,44146
1,44146
3,44147
1,44147
1,44147
3,44148
3,44149
1,44149
5,44150
5,44151
1,44151
5,44152
1,44152
5,44153
4,44154
1,44154
4,44155
1,44155
4,44156
1,44156
1,44156
4,44157
1,44157
1,44157
4,44158
1,44158
1,44159
3,44160
5,44161
4,44162
1,44162
1,44163
1,44164
1,44165
1,44165
1,44166
1,44166
5,44167
4,44168
1,44168
3,44169
3,44170
5,44171
4,44172
1,44172
4,44173
1,44173
1,44173
3,44174
1,44174
4,44175
1,44175
5,44176
4,44177
1,44177
4,44178
1,44178
1,44178
1,44179
1,44180
1,44181
1,44181
3,44182
5,44183
3,44184
1,44184
3,44185
1,44185
3,44186
5,44187
5,44188
1,44188
4,44189
1,44189
4,44190
1,44190
4,44191
1,44191
1,44191
5,44192
5,44193
1,44194
1,44195
4,44195
5,44196
5,44197
1,44198
3,44198
1,44199
5,44199
1,44200
1,44200
1,44201
1,44201
4,44201
1,44202
3,44202
1,44203
5,44203
1,44204
5,44204
1,44205
1,44205
4,44205
3,44206
3,44206
5,44207
5,44207
3,44208
5,44208
5,44209
5,44209
3,44210
1,44210
4,44210
5,44211
1,44211
4,44211
3,44212
3,44212
3,44213
1,44213
3,44213
3,44214
3,44214
5,44215
3,44215
5,44216
5,44216
5,44217
1,44217
4,44217
4,44218
1,44218
3,44218
4,44219
1,44219
5,44219
1,44220
1,44220
1,44221
1,44222
1,44222
1,44223
1,44223
1,44224
1,44224
1,44225
1,44225
1,44225
5,44226
1,44226
4,44227
1,44227
1,44227
3,44228
1,44228
3,44229
5,44230
4,44231
1,44231
4,44232
1,44232
1,44232
3,44233
1,44233
1,44233
3,44234
1,44234
4,44235
1,44235
1,44235
4,44236
1,44236
5,44237
4,44238
1,44238
4,44239
1,44239
1,44239
4,44240
1,44240
1,44240
4,44241
1,44241
1,44241
1,44241
1,44243
1,44244
1,44245
1,44246
1,44247
1,44248
1,44249
1,44249
1,44250
1,44250
3,44251
3,44252
3,44253
3,44254
3,44255
1,44255
3,44256
1,44256
3,44257
3,44258
1,44258
3,44259
1,44259
3,44260
3,44261
5,44262
5,44263
5,44264
1,44264
4,44265
1,44265
4,44266
1,44266
4,44267
1,44267
4,44268
1,44268
4,44269
1,44269
1,44269
4,44270
1,44270
1,44270
1,44271
1,44272
1,44273
1,44273
1,44274
1,44274
3,44275
3,44276
1,44276
3,44277
1,44277
5,44278
5,44279
1,44279
4,44280
1,44280
4,44281
1,44281
4,44282
1,44282
1,44282
4,44283
1,44283
1,44283
1,44284
1,44284
1,44285
1,44286
1,44286
1,44287
1,44288
1,44288
1,44289
1,44289
1,44290
1,44290
1,44290
1,44291
1,44291
1,44291
3,44292
3,44293
1,44293
3,44294
1,44294
3,44295
1,44295
3,44296
1,44296
1,44296
3,44297
1,44297
1,44297
3,44298
1,44298
1,44298
3,44299
5,44300
5,44301
1,44301
5,44302
1,44302
1,44302
4,44303
1,44303
4,44304
1,44304
1,44304
4,44305
1,44305
4,44306
1,44306
1,44306
4,44307
1,44307
1,44307
4,44308
1,44308
1,44308
1,44308
4,44309
1,44309
1,44309
1,44309
3,44310
3,44311
3,44312
1,44313
3,44313
1,44314
3,44314
1,44315
3,44315
1,44316
1,44316
3,44316
3,44317
3,44317
3,44318
5,44318
3,44319
1,44319
3,44319
3,44320
1,44320
3,44320
3,44321
3,44321
5,44322
3,44322
5,44323
3,44323
5,44324
1,44324
3,44324
4,44325
1,44325
3,44325
4,44326
1,44326
3,44326
4,44327
1,44327
1,44327
3,44327
1,44328
1,44329
1,44329
3,44330
3,44331
3,44332
1,44332
3,44333
1,44333
3,44334
5,44335
5,44336
1,44336
4,44337
1,44337
4,44338
1,44338
1,44338
1,44339
1,44340
1,44341
1,44342
1,44342
1,44343
1,44343
1,44344
1,44344
3,44345
3,44346
5,44347
3,44348
3,44349
1,44349
3,44350
1,44350
5,44351
1,44351
3,44352
5,44353
5,44354
5,44355
5,44356
1,44356
4,44357
1,44357
4,44358
1,44358
4,44359
1,44359
4,44360
1,44360
1,44360
4,44361
1,44361
1,44361
4,44362
1,44362
1,44362
1,44363
1,44364
1,44364
1,44365
1,44365
1,44366
5,44367
4,44368
1,44368
4,44369
1,44369
1,44369
3,44370
5,44371
5,44372
4,44373
1,44373
3,44374
1,44374
5,44375
1,44375
5,44376
4,44377
1,44377
4,44378
1,44378
1,44378
4,44379
1,44379
5,44380
5,44381
4,44382
1,44382
4,44383
1,44383
1,44383
1,44384
1,44385
1,44385
3,44386
5,44387
3,44388
1,44388
3,44389
1,44389
3,44390
5,44391
5,44392
1,44392
4,44393
1,44393
4,44394
1,44394
4,44395
1,44395
1,44395
1,44396
1,44397
1,44398
1,44398
1,44399
1,44399
3,44400
3,44401
3,44402
1,44402
3,44403
1,44403
3,44404
5,44405
5,44406
4,44407
1,44407
4,44408
1,44408
1,44409
1,44410
1,44410
1,44411
1,44411
1,44412
1,44412
1,44413
1,44413
1,44414
1,44414
1,44415
1,44415
1,44415
1,44416
1,44416
1,44416
3,44417
5,44418
4,44419
1,44419
3,44420
3,44421
1,44421
4,44422
1,44422
1,44422
3,44423
1,44423
5,44424
1,44424
4,44425
1,44425
1,44425
5,44426
1,44426
4,44427
1,44427
1,44427
3,44428
1,44428
1,44428
5,44429
4,44430
1,44430
4,44431
1,44431
1,44431
5,44432
1,44432
4,44433
1,44433
1,44433
4,44434
1,44434
1,44434
4,44435
1,44435
1,44435
1,44435
4,44436
1,44436
1,44436
1,44436
1,44437
1,44437
1,44438
1,44439
1,44440
1,44440
1,44441
1,44441
1,44442
1,44442
1,44443
1,44443
1,44443
3,44444
5,44445
3,44446
1,44446
3,44447
1,44447
3,44448
1,44448
5,44449
1,44449
3,44450
1,44450
1,44450
3,44451
1,44451
3,44452
1,44452
3,44453
1,44453
1,44453
3,44454
1,44454
1,44454
3,44455
3,44456
1,44456
5,44457
5,44458
1,44458
5,44459
1,44459
5,44460
1,44460
5,44461
1,44461
1,44461
4,44462
1,44462
4,44463
1,44463
4,44464
1,44464
1,44464
4,44465
1,44465
1,44465
4,44466
1,44466
1,44466
4,44467
1,44467
1,44467
1,44467
3,44468
3,44469
3,44470
3,44470
3,44471
3,44471
5,44472
3,44472
1,44475
5,44476
5,44477
5,44478
1,44478
3,44479
3,44480
3,44481
1,44481
5,44482
5,44483
5,44484
1,44484
3,44485
5,44486
5,44487
5,44488
1,44488
5,44489
4,44490
1,44490
4,44491
1,44491
4,44492
1,44492
1,44492
5,44495
5,44496
3,44497
5,44498
3,44499
5,44500
5,44501
4,44502
1,44502
5,44503
4,44504
1,44504
3,44506
5,44507
3,44508
3,44509
3,44510
1,44510
3,44511
5,44512
5,44513
5,44514
5,44515
5,44516
1,44516
3,44518
5,44519
5,44520
5,44521
3,44522
5,44523
3,44524
3,44525
3,44526
3,44527
1,44527
5,44528
5,44529
5,44530
3,44533
5,44534
5,44535
3,44536
5,44537
5,44538
3,44539
5,44540
3,44541
5,44542
5,44543
1,44544
1,44545
1,44546
1,44546
5,44547
5,44548
1,44548
3,44549
5,44550
4,44551
1,44551
3,44552
1,44552
3,44553
5,44554
4,44555
1,44555
3,44556
1,44556
5,44557
1,44557
4,44558
1,44558
1,44558
5,44559
4,44560
1,44560
1,44562
3,44563
5,44564
3,44565
1,44565
3,44566
1,44566
5,44567
3,44568
5,44569
3,44570
1,44570
5,44571
1,44571
3,44572
1,44572
1,44572
5,44573
5,44574
1,44574
5,44575
1,44575
3,44576
3,44576
3,44577
3,44577
3,44577
5,44578
3,44578
3,44578
1,44579
1,44580
5,44581
5,44582
5,44583
5,44584
4,44585
1,44585
3,44586
3,44587
5,44588
4,44589
1,44589
4,44590
1,44590
5,44591
4,44592
1,44592
1,44594
3,44595
3,44596
1,44596
3,44597
1,44597
5,44598
5,44599
1,44599
5,44600
1,44600
5,44601
5,44602
1,44602
4,44603
1,44603
4,44604
1,44604
4,44605
1,44605
1,44605
1,44609
3,44610
3,44611
3,44612
1,44612
3,44613
5,44614
5,44615
5,44616
5,44617
5,44618
1,44618
5,44619
5,44620
5,44621
5,44622
1,44622
4,44623
1,44623
4,44624
1,44624
3,44629
3,44630
5,44631
5,44632
5,44633
5,44634
5,44635
5,44636
5,44637
5,44638
4,44639
1,44639
1,44640
5,44641
5,44642
4,44643
1,44643
5,44644
5,44645
1,44645
3,44646
5,44647
4,44648
1,44648
3,44649
3,44650
1,44650
5,44651
4,44652
1,44652
3,44653
3,44654
1,44654
5,44655
5,44656
1,44656
4,44657
1,44657
1,44658
1,44659
5,44660
4,44661
1,44661
5,44662
5,44663
1,44663
3,44664
5,44665
4,44666
1,44666
3,44667
3,44668
3,44669
1,44669
5,44670
4,44671
1,44671
5,44672
4,44673
1,44673
5,44674
4,44675
1,44675
4,44676
1,44676
1,44676
1,44677
3,44678
5,44679
3,44680
1,44680
3,44681
1,44681
3,44682
5,44683
5,44684
5,44685
1,44685
5,44686
1,44686
5,44687
5,44688
5,44689
1,44689
4,44690
1,44690
4,44691
1,44691
4,44692
1,44692
1,44692
3,44693
5,44694
5,44695
4,44696
1,44696
5,44697
4,44698
1,44698
5,44699
4,44700
1,44700
1,44701
4,44701
1,44702
4,44702
1,44702
5,44703
5,44704
5,44705
3,44706
3,44706
5,44707
5,44707
3,44708
5,44708
5,44709
5,44709
3,44710
5,44710
5,44711
5,44711
5,44712
1,44712
4,44712
5,44713
5,44713
1,44714
3,44715
3,44716
3,44717
1,44717
3,44718
3,44719
1,44719
5,44720
5,44721
5,44722
1,44722
5,44723
5,44724
1,44724
4,44725
1,44725
4,44726
1,44726
4,44727
1,44727
1,44727
3,44729
3,44730
3,44731
3,44732
3,44733
1,44733
5,44734
5,44735
5,44736
5,44737
4,44738
1,44738
1,44739
3,44740
5,44741
3,44742
3,44743
1,44743
3,44744
3,44745
1,44745
5,44746
5,44747
5,44748
5,44749
1,44749
5,44750
5,44751
5,44752
5,44753
1,44753
4,44754
1,44754
4,44755
1,44755
4,44756
1,44756
4,44757
1,44757
1,44757
3,44758
5,44759
4,44760
1,44760
3,44761
5,44762
5,44763
4,44764
1,44764
3,44765
3,44766
3,44767
1,44767
5,44768
5,44769
4,44770
1,44770
3,44771
3,44771
1,44771
3,44772
5,44772
3,44773
4,44773
1,44773
5,44774
4,44775
1,44775
5,44776
5,44777
5,44777
5,44778
4,44778
1,44778
1,44779
1,44780
5,44780
1,44781
4,44781
1,44781
1,44782
4,44782
1,44783
4,44783
5,44783
1,44784
4,44784
4,44784
1,44784
5,44785
3,44785
5,44786
5,44786
5,44787
1,44787
5,44788
1,44788
4,44788
5,44789
5,44789
4,44790
1,44790
1,44791
4,44791
3,44791
1,44792
4,44792
5,44792
1,44793
4,44793
1,44793
4,44793
1,44794
5,44794
5,44794
1,44795
4,44795
1,44795
5,44796
3,44796
3,44796
5,44797
3,44797
5,44797
5,44798
1,44798
4,44798
5,44798
3,44799
1,44799
1,44800
3,44800
1,44801
3,44801
1,44802
3,44802
1,44802
3,44803
3,44803
3,44804
3,44804
3,44805
3,44805
1,44805
3,44806
5,44806
3,44807
5,44807
3,44808
5,44808
1,44808
3,44809
1,44809
4,44809
3,44810
1,44810
4,44810
3,44811
1,44811
4,44811
1,44811
3,44812
1,44813
3,44813
1,44814
3,44814
3,44815
3,44815
3,44816
5,44816
